cd_table,generation,age,sexe,qx
TGHTGF05,1968,87,F,0.02671196
TGHTGF05,1968,88,F,0.031875435
TGHTGF05,1968,89,F,0.037860345
TGHTGF05,1968,90,F,0.044811614
TGHTGF05,1968,91,F,0.052414452
TGHTGF05,1968,92,F,0.06066022
TGHTGF05,1968,93,F,0.068708125
TGHTGF05,1968,94,F,0.077287094
TGHTGF05,1968,95,F,0.086334475
TGHTGF05,1968,96,F,0.095880196
TGHTGF05,1968,97,F,0.105933562
TGHTGF05,1968,98,F,0.116435197
TGHTGF05,1968,99,F,0.127457804
TGHTGF05,1968,100,F,0.138930435
TGHTGF05,1968,101,F,0.150847261
TGHTGF05,1968,102,F,0.163234692
TGHTGF05,1968,103,F,0.176064754
TGHTGF05,1968,104,F,0.189358476
TGHTGF05,1968,105,F,0.203172021
TGHTGF05,1968,106,F,0.217311422
TGHTGF05,1968,107,F,0.231872718
TGHTGF05,1968,108,F,0.247028862
TGHTGF05,1968,109,F,0.262457723
TGHTGF05,1968,110,F,0.278202385
TGHTGF05,1968,111,F,0.294790343
TGHTGF05,1968,112,F,0.311111111
TGHTGF05,1968,113,F,0.328683522
TGHTGF05,1968,114,F,0.345454545
TGHTGF05,1968,115,F,0.365079365
TGHTGF05,1968,116,F,0.38125
TGHTGF05,1968,117,F,0.404040404
TGHTGF05,1968,118,F,0.415254237
TGHTGF05,1968,119,F,0.449275362
TGHTGF05,1968,120,F,1
TGHTGF05,1969,27,F,0.00027
TGHTGF05,1969,28,F,0.000270073
TGHTGF05,1969,29,F,0.000280151
TGHTGF05,1969,30,F,0.00028023
TGHTGF05,1969,31,F,0.00030033
TGHTGF05,1969,32,F,0.000310435
TGHTGF05,1969,33,F,0.000320548
TGHTGF05,1969,34,F,0.000340692
TGHTGF05,1969,35,F,0.000360855
TGHTGF05,1969,36,F,0.00038104
TGHTGF05,1969,37,F,0.000411279
TGHTGF05,1969,38,F,0.000441554
TGHTGF05,1969,39,F,0.000481908
TGHTGF05,1969,40,F,0.000532364
TGHTGF05,1969,41,F,0.000592947
TGHTGF05,1969,42,F,0.000653634
TGHTGF05,1969,43,F,0.000784874
TGHTGF05,1969,44,F,0.000805631
TGHTGF05,1969,45,F,0.000886909
TGHTGF05,1969,46,F,0.000968396
TGHTGF05,1969,47,F,0.00106021
TGHTGF05,1969,48,F,0.001162415
TGHTGF05,1969,49,F,0.001366162
TGHTGF05,1969,50,F,0.001520034
TGHTGF05,1969,51,F,0.001593391
TGHTGF05,1969,52,F,0.001687421
TGHTGF05,1969,53,F,0.001802279
TGHTGF05,1969,54,F,0.001815734
TGHTGF05,1969,55,F,0.001849694
TGHTGF05,1969,56,F,0.002037411
TGHTGF05,1969,57,F,0.002174939
TGHTGF05,1969,58,F,0.002241369
TGHTGF05,1969,59,F,0.002339145
TGHTGF05,1969,60,F,0.002365287
TGHTGF05,1969,61,F,0.002401955
TGHTGF05,1969,62,F,0.002407738
TGHTGF05,1969,63,F,0.002444759
TGHTGF05,1969,64,F,0.002628039
TGHTGF05,1969,65,F,0.002770894
TGHTGF05,1969,66,F,0.002956843
TGHTGF05,1969,67,F,0.00314439
TGHTGF05,1969,68,F,0.003354749
TGHTGF05,1969,69,F,0.003556572
TGHTGF05,1969,70,F,0.003877328
TGHTGF05,1969,71,F,0.00414836
TGHTGF05,1969,72,F,0.004422647
TGHTGF05,1969,73,F,0.004829515
TGHTGF05,1969,74,F,0.005242053
TGHTGF05,1969,75,F,0.00572602
TGHTGF05,1969,76,F,0.006250751
TGHTGF05,1969,77,F,0.006883887
TGHTGF05,1969,78,F,0.007584901
TGHTGF05,1969,79,F,0.008435052
TGHTGF05,1969,80,F,0.009406999
TGHTGF05,1969,81,F,0.010620896
TGHTGF05,1969,82,F,0.012055247
TGHTGF05,1969,83,F,0.013817709
TGHTGF05,1969,84,F,0.015967476
TGHTGF05,1969,85,F,0.018657565
TGHTGF05,1969,86,F,0.022002026
TGHTGF05,1969,87,F,0.026140447
TGHTGF05,1969,88,F,0.031211162
TGHTGF05,1969,89,F,0.037123246
TGHTGF05,1969,90,F,0.043993627
TGHTGF05,1969,91,F,0.051506401
TGHTGF05,1969,92,F,0.059665546
TGHTGF05,1969,93,F,0.06763962
TGHTGF05,1969,94,F,0.076105736
TGHTGF05,1969,95,F,0.085086489
TGHTGF05,1969,96,F,0.094573327
TGHTGF05,1969,97,F,0.104496817
TGHTGF05,1969,98,F,0.114951221
TGHTGF05,1969,99,F,0.125865163
TGHTGF05,1969,100,F,0.137243402
TGHTGF05,1969,101,F,0.14906715
TGHTGF05,1969,102,F,0.161377657
TGHTGF05,1969,103,F,0.174120138
TGHTGF05,1969,104,F,0.187375841
TGHTGF05,1969,105,F,0.200930526
TGHTGF05,1969,106,F,0.215138656
TGHTGF05,1969,107,F,0.229598893
TGHTGF05,1969,108,F,0.244491595
TGHTGF05,1969,109,F,0.259883344
TGHTGF05,1969,110,F,0.275831874
TGHTGF05,1969,111,F,0.291817815
TGHTGF05,1969,112,F,0.308480364
TGHTGF05,1969,113,F,0.325925926
TGHTGF05,1969,114,F,0.343101343
TGHTGF05,1969,115,F,0.360594796
TGHTGF05,1969,116,F,0.380813953
TGHTGF05,1969,117,F,0.394366197
TGHTGF05,1969,118,F,0.418604651
TGHTGF05,1969,119,F,0.44
TGHTGF05,1969,120,F,1
TGHTGF05,1970,26,F,0.00026
TGHTGF05,1970,27,F,0.00027007
TGHTGF05,1970,28,F,0.000270143
TGHTGF05,1970,29,F,0.000280224
TGHTGF05,1970,30,F,0.000280303
TGHTGF05,1970,31,F,0.000300409
TGHTGF05,1970,32,F,0.000300499
TGHTGF05,1970,33,F,0.000320628
TGHTGF05,1970,34,F,0.000340777
TGHTGF05,1970,35,F,0.000360946
TGHTGF05,1970,36,F,0.000381136
TGHTGF05,1970,37,F,0.000411382
TGHTGF05,1970,38,F,0.000441665
TGHTGF05,1970,39,F,0.000482029
TGHTGF05,1970,40,F,0.000532497
TGHTGF05,1970,41,F,0.000583043
TGHTGF05,1970,42,F,0.000653792
TGHTGF05,1970,43,F,0.000785064
TGHTGF05,1970,44,F,0.000795753
TGHTGF05,1970,45,F,0.000887115
TGHTGF05,1970,46,F,0.000958531
TGHTGF05,1970,47,F,0.001050346
TGHTGF05,1970,48,F,0.001152551
TGHTGF05,1970,49,F,0.001356316
TGHTGF05,1970,50,F,0.001510191
TGHTGF05,1970,51,F,0.00157338
TGHTGF05,1970,52,F,0.001677528
TGHTGF05,1970,53,F,0.001782186
TGHTGF05,1970,54,F,0.001785368
TGHTGF05,1970,55,F,0.001839663
TGHTGF05,1970,56,F,0.002006881
TGHTGF05,1970,57,F,0.002144294
TGHTGF05,1970,58,F,0.002200311
TGHTGF05,1970,59,F,0.002308208
TGHTGF05,1970,60,F,0.002334204
TGHTGF05,1970,61,F,0.002360371
TGHTGF05,1970,62,F,0.002365955
TGHTGF05,1970,63,F,0.002413173
TGHTGF05,1970,64,F,0.002585838
TGHTGF05,1970,65,F,0.002717988
TGHTGF05,1970,66,F,0.002903594
TGHTGF05,1970,67,F,0.003090768
TGHTGF05,1970,68,F,0.003290167
TGHTGF05,1970,69,F,0.003491472
TGHTGF05,1970,70,F,0.003790372
TGHTGF05,1970,71,F,0.004060578
TGHTGF05,1970,72,F,0.00432326
TGHTGF05,1970,73,F,0.004718198
TGHTGF05,1970,74,F,0.005118514
TGHTGF05,1970,75,F,0.005579012
TGHTGF05,1970,76,F,0.006101488
TGHTGF05,1970,77,F,0.006710009
TGHTGF05,1970,78,F,0.007385541
TGHTGF05,1970,79,F,0.008209047
TGHTGF05,1970,80,F,0.009175445
TGHTGF05,1970,81,F,0.010337206
TGHTGF05,1970,82,F,0.011750827
TGHTGF05,1970,83,F,0.013466687
TGHTGF05,1970,84,F,0.015577093
TGHTGF05,1970,85,F,0.018198308
TGHTGF05,1970,86,F,0.021501325
TGHTGF05,1970,87,F,0.025576051
TGHTGF05,1970,88,F,0.030556051
TGHTGF05,1970,89,F,0.036410735
TGHTGF05,1970,90,F,0.043190502
TGHTGF05,1970,91,F,0.050616844
TGHTGF05,1970,92,F,0.058663582
TGHTGF05,1970,93,F,0.066580489
TGHTGF05,1970,94,F,0.074971362
TGHTGF05,1970,95,F,0.083857016
TGHTGF05,1970,96,F,0.093247524
TGHTGF05,1970,97,F,0.103103794
TGHTGF05,1970,98,F,0.113467788
TGHTGF05,1970,99,F,0.124296947
TGHTGF05,1970,100,F,0.135580764
TGHTGF05,1970,101,F,0.147308887
TGHTGF05,1970,102,F,0.159535267
TGHTGF05,1970,103,F,0.172228813
TGHTGF05,1970,104,F,0.185319043
TGHTGF05,1970,105,F,0.198867982
TGHTGF05,1970,106,F,0.212812679
TGHTGF05,1970,107,F,0.227289266
TGHTGF05,1970,108,F,0.242191179
TGHTGF05,1970,109,F,0.257456504
TGHTGF05,1970,110,F,0.273082287
TGHTGF05,1970,111,F,0.28933231
TGHTGF05,1970,112,F,0.305615551
TGHTGF05,1970,113,F,0.322706065
TGHTGF05,1970,114,F,0.340987371
TGHTGF05,1970,115,F,0.357142857
TGHTGF05,1970,116,F,0.376693767
TGHTGF05,1970,117,F,0.395652174
TGHTGF05,1970,118,F,0.410071942
TGHTGF05,1970,119,F,0.43902439
TGHTGF05,1970,120,F,1
TGHTGF05,1971,25,F,0.00026
TGHTGF05,1971,26,F,0.000260068
TGHTGF05,1971,27,F,0.000260135
TGHTGF05,1971,28,F,0.000270211
TGHTGF05,1971,29,F,0.000280294
TGHTGF05,1971,30,F,0.000280373
TGHTGF05,1971,31,F,0.000300484
TGHTGF05,1971,32,F,0.000310593
TGHTGF05,1971,33,F,0.00031069
TGHTGF05,1971,34,F,0.000340862
TGHTGF05,1971,35,F,0.000361036
TGHTGF05,1971,36,F,0.000381231
TGHTGF05,1971,37,F,0.000401449
TGHTGF05,1971,38,F,0.000441772
TGHTGF05,1971,39,F,0.000482146
TGHTGF05,1971,40,F,0.000532626
TGHTGF05,1971,41,F,0.000583184
TGHTGF05,1971,42,F,0.00065395
TGHTGF05,1971,43,F,0.000775186
TGHTGF05,1971,44,F,0.000785863
TGHTGF05,1971,45,F,0.000887311
TGHTGF05,1971,46,F,0.000958744
TGHTGF05,1971,47,F,0.001040478
TGHTGF05,1971,48,F,0.001142684
TGHTGF05,1971,49,F,0.001346467
TGHTGF05,1971,50,F,0.001490207
TGHTGF05,1971,51,F,0.001563499
TGHTGF05,1971,52,F,0.001657464
TGHTGF05,1971,53,F,0.00176207
TGHTGF05,1971,54,F,0.00176518
TGHTGF05,1971,55,F,0.001819408
TGHTGF05,1971,56,F,0.001976325
TGHTGF05,1971,57,F,0.002113623
TGHTGF05,1971,58,F,0.00216951
TGHTGF05,1971,59,F,0.002266966
TGHTGF05,1971,60,F,0.0023031
TGHTGF05,1971,61,F,0.002318769
TGHTGF05,1971,62,F,0.002334533
TGHTGF05,1971,63,F,0.002381596
TGHTGF05,1971,64,F,0.002533229
TGHTGF05,1971,65,F,0.002675529
TGHTGF05,1971,66,F,0.002850376
TGHTGF05,1971,67,F,0.003037182
TGHTGF05,1971,68,F,0.003225636
TGHTGF05,1971,69,F,0.003426432
TGHTGF05,1971,70,F,0.003703507
TGHTGF05,1971,71,F,0.003972903
TGHTGF05,1971,72,F,0.004224012
TGHTGF05,1971,73,F,0.004617797
TGHTGF05,1971,74,F,0.004995253
TGHTGF05,1971,75,F,0.00544321
TGHTGF05,1971,76,F,0.005941803
TGHTGF05,1971,77,F,0.006536665
TGHTGF05,1971,78,F,0.007197898
TGHTGF05,1971,79,F,0.007995107
TGHTGF05,1971,80,F,0.008933876
TGHTGF05,1971,81,F,0.010066279
TGHTGF05,1971,82,F,0.011448288
TGHTGF05,1971,83,F,0.013118051
TGHTGF05,1971,84,F,0.015201377
TGHTGF05,1971,85,F,0.01776689
TGHTGF05,1971,86,F,0.021006114
TGHTGF05,1971,87,F,0.025006184
TGHTGF05,1971,88,F,0.029934803
TGHTGF05,1971,89,F,0.03569654
TGHTGF05,1971,90,F,0.04238759
TGHTGF05,1971,91,F,0.049743706
TGHTGF05,1971,92,F,0.057697179
TGHTGF05,1971,93,F,0.065531255
TGHTGF05,1971,94,F,0.073832772
TGHTGF05,1971,95,F,0.082642061
TGHTGF05,1971,96,F,0.091959289
TGHTGF05,1971,97,F,0.101732836
TGHTGF05,1971,98,F,0.111984763
TGHTGF05,1971,99,F,0.122752021
TGHTGF05,1971,100,F,0.133941446
TGHTGF05,1971,101,F,0.145571682
TGHTGF05,1971,102,F,0.15774982
TGHTGF05,1971,103,F,0.170296233
TGHTGF05,1971,104,F,0.183306056
TGHTGF05,1971,105,F,0.196763898
TGHTGF05,1971,106,F,0.210681944
TGHTGF05,1971,107,F,0.225122922
TGHTGF05,1971,108,F,0.239764315
TGHTGF05,1971,109,F,0.254968203
TGHTGF05,1971,110,F,0.270738864
TGHTGF05,1971,111,F,0.286393563
TGHTGF05,1971,112,F,0.303434136
TGHTGF05,1971,113,F,0.3200883
TGHTGF05,1971,114,F,0.336580087
TGHTGF05,1971,115,F,0.355628059
TGHTGF05,1971,116,F,0.372151899
TGHTGF05,1971,117,F,0.391129032
TGHTGF05,1971,118,F,0.410596026
TGHTGF05,1971,119,F,0.426966292
TGHTGF05,1971,120,F,1
TGHTGF05,1972,24,F,0.00025
TGHTGF05,1972,25,F,0.000260065
TGHTGF05,1972,26,F,0.000260133
TGHTGF05,1972,27,F,0.0002602
TGHTGF05,1972,28,F,0.000270278
TGHTGF05,1972,29,F,0.000280364
TGHTGF05,1972,30,F,0.000280443
TGHTGF05,1972,31,F,0.000300559
TGHTGF05,1972,32,F,0.000300649
TGHTGF05,1972,33,F,0.000320789
TGHTGF05,1972,34,F,0.000340948
TGHTGF05,1972,35,F,0.000351095
TGHTGF05,1972,36,F,0.000381323
TGHTGF05,1972,37,F,0.000401546
TGHTGF05,1972,38,F,0.000441878
TGHTGF05,1972,39,F,0.000482262
TGHTGF05,1972,40,F,0.000522702
TGHTGF05,1972,41,F,0.000583319
TGHTGF05,1972,42,F,0.000654101
TGHTGF05,1972,43,F,0.000775366
TGHTGF05,1972,44,F,0.000786045
TGHTGF05,1972,45,F,0.000867346
TGHTGF05,1972,46,F,0.000958947
TGHTGF05,1972,47,F,0.001030595
TGHTGF05,1972,48,F,0.001142915
TGHTGF05,1972,49,F,0.001326488
TGHTGF05,1972,50,F,0.00148034
TGHTGF05,1972,51,F,0.001553615
TGHTGF05,1972,52,F,0.001637394
TGHTGF05,1972,53,F,0.00173176
TGHTGF05,1972,54,F,0.001755174
TGHTGF05,1972,55,F,0.001788927
TGHTGF05,1972,56,F,0.001955985
TGHTGF05,1972,57,F,0.002072688
TGHTGF05,1972,58,F,0.002148968
TGHTGF05,1972,59,F,0.002225726
TGHTGF05,1972,60,F,0.002261672
TGHTGF05,1972,61,F,0.002287501
TGHTGF05,1972,62,F,0.00230312
TGHTGF05,1972,63,F,0.002339631
TGHTGF05,1972,64,F,0.002501459
TGHTGF05,1972,65,F,0.00262267
TGHTGF05,1972,66,F,0.002797188
TGHTGF05,1972,67,F,0.002973126
TGHTGF05,1972,68,F,0.003171659
TGHTGF05,1972,69,F,0.003350881
TGHTGF05,1972,70,F,0.0036273
TGHTGF05,1972,71,F,0.003885335
TGHTGF05,1972,72,F,0.004135587
TGHTGF05,1972,73,F,0.004506873
TGHTGF05,1972,74,F,0.004872212
TGHTGF05,1972,75,F,0.005307683
TGHTGF05,1972,76,F,0.005793377
TGHTGF05,1972,77,F,0.006374799
TGHTGF05,1972,78,F,0.007010968
TGHTGF05,1972,79,F,0.007782058
TGHTGF05,1972,80,F,0.008704603
TGHTGF05,1972,81,F,0.009808126
TGHTGF05,1972,82,F,0.011147713
TGHTGF05,1972,83,F,0.01278342
TGHTGF05,1972,84,F,0.01481715
TGHTGF05,1972,85,F,0.017351111
TGHTGF05,1972,86,F,0.020515975
TGHTGF05,1972,87,F,0.02446743
TGHTGF05,1972,88,F,0.02930967
TGHTGF05,1972,89,F,0.034993043
TGHTGF05,1972,90,F,0.041611643
TGHTGF05,1972,91,F,0.048873766
TGHTGF05,1972,92,F,0.056751323
TGHTGF05,1972,93,F,0.064491357
TGHTGF05,1972,94,F,0.072723313
TGHTGF05,1972,95,F,0.081443876
TGHTGF05,1972,96,F,0.090671282
TGHTGF05,1972,97,F,0.100361214
TGHTGF05,1972,98,F,0.110547448
TGHTGF05,1972,99,F,0.121205568
TGHTGF05,1972,100,F,0.132324444
TGHTGF05,1972,101,F,0.143890248
TGHTGF05,1972,102,F,0.155942029
TGHTGF05,1972,103,F,0.168416405
TGHTGF05,1972,104,F,0.181346233
TGHTGF05,1972,105,F,0.194710672
TGHTGF05,1972,106,F,0.208590604
TGHTGF05,1972,107,F,0.222749887
TGHTGF05,1972,108,F,0.237416351
TGHTGF05,1972,109,F,0.252575353
TGHTGF05,1972,110,F,0.268249107
TGHTGF05,1972,111,F,0.283920474
TGHTGF05,1972,112,F,0.300535801
TGHTGF05,1972,113,F,0.316852368
TGHTGF05,1972,114,F,0.334352701
TGHTGF05,1972,115,F,0.352220521
TGHTGF05,1972,116,F,0.371158392
TGHTGF05,1972,117,F,0.387218045
TGHTGF05,1972,118,F,0.404907975
TGHTGF05,1972,119,F,0.432989691
TGHTGF05,1972,120,F,1
TGHTGF05,1973,23,F,0.00025
TGHTGF05,1973,24,F,0.000250063
TGHTGF05,1973,25,F,0.00026013
TGHTGF05,1973,26,F,0.000260198
TGHTGF05,1973,27,F,0.000260265
TGHTGF05,1973,28,F,0.000270346
TGHTGF05,1973,29,F,0.000280435
TGHTGF05,1973,30,F,0.000280513
TGHTGF05,1973,31,F,0.000290613
TGHTGF05,1973,32,F,0.000310746
TGHTGF05,1973,33,F,0.00032087
TGHTGF05,1973,34,F,0.000331003
TGHTGF05,1973,35,F,0.00035118
TGHTGF05,1973,36,F,0.000381415
TGHTGF05,1973,37,F,0.000401643
TGHTGF05,1973,38,F,0.000441985
TGHTGF05,1973,39,F,0.000472329
TGHTGF05,1973,40,F,0.000532878
TGHTGF05,1973,41,F,0.0005734
TGHTGF05,1973,42,F,0.000654253
TGHTGF05,1973,43,F,0.000765473
TGHTGF05,1973,44,F,0.000776139
TGHTGF05,1973,45,F,0.000877618
TGHTGF05,1973,46,F,0.000938967
TGHTGF05,1973,47,F,0.001030803
TGHTGF05,1973,48,F,0.00113303
TGHTGF05,1973,49,F,0.001316616
TGHTGF05,1973,50,F,0.001470469
TGHTGF05,1973,51,F,0.001533571
TGHTGF05,1973,52,F,0.0016173
TGHTGF05,1973,53,F,0.001711614
TGHTGF05,1973,54,F,0.001734959
TGHTGF05,1973,55,F,0.001768645
TGHTGF05,1973,56,F,0.001925401
TGHTGF05,1973,57,F,0.00205225
TGHTGF05,1973,58,F,0.002107882
TGHTGF05,1973,59,F,0.002194768
TGHTGF05,1973,60,F,0.002220249
TGHTGF05,1973,61,F,0.002256238
TGHTGF05,1973,62,F,0.00226134
TGHTGF05,1973,63,F,0.002308052
TGHTGF05,1973,64,F,0.00244886
TGHTGF05,1973,65,F,0.002590674
TGHTGF05,1973,66,F,0.00274403
TGHTGF05,1973,67,F,0.002919616
TGHTGF05,1973,68,F,0.003096693
TGHTGF05,1973,69,F,0.003285929
TGHTGF05,1973,70,F,0.003551174
TGHTGF05,1973,71,F,0.003797872
TGHTGF05,1973,72,F,0.004047286
TGHTGF05,1973,73,F,0.004396123
TGHTGF05,1973,74,F,0.004760161
TGHTGF05,1973,75,F,0.005172488
TGHTGF05,1973,76,F,0.005645354
TGHTGF05,1973,77,F,0.006213422
TGHTGF05,1973,78,F,0.006824661
TGHTGF05,1973,79,F,0.007591962
TGHTGF05,1973,80,F,0.008465301
TGHTGF05,1973,81,F,0.00955127
TGHTGF05,1973,82,F,0.010860171
TGHTGF05,1973,83,F,0.012473989
TGHTGF05,1973,84,F,0.014447704
TGHTGF05,1973,85,F,0.016927529
TGHTGF05,1973,86,F,0.020042777
TGHTGF05,1973,87,F,0.023935061
TGHTGF05,1973,88,F,0.028692746
TGHTGF05,1973,89,F,0.034312838
TGHTGF05,1973,90,F,0.040849126
TGHTGF05,1973,91,F,0.048020666
TGHTGF05,1973,92,F,0.055811429
TGHTGF05,1973,93,F,0.063460254
TGHTGF05,1973,94,F,0.071625253
TGHTGF05,1973,95,F,0.080260149
TGHTGF05,1973,96,F,0.089420312
TGHTGF05,1973,97,F,0.099012225
TGHTGF05,1973,98,F,0.109135253
TGHTGF05,1973,99,F,0.119687425
TGHTGF05,1973,100,F,0.130706522
TGHTGF05,1973,101,F,0.142197214
TGHTGF05,1973,102,F,0.154188768
TGHTGF05,1973,103,F,0.166546986
TGHTGF05,1973,104,F,0.179379667
TGHTGF05,1973,105,F,0.192692658
TGHTGF05,1973,106,F,0.206433154
TGHTGF05,1973,107,F,0.220583415
TGHTGF05,1973,108,F,0.235211662
TGHTGF05,1973,109,F,0.250183284
TGHTGF05,1973,110,F,0.265705207
TGHTGF05,1973,111,F,0.281291611
TGHTGF05,1973,112,F,0.297823066
TGHTGF05,1973,113,F,0.314643799
TGHTGF05,1973,114,F,0.331087584
TGHTGF05,1973,115,F,0.349640288
TGHTGF05,1973,116,F,0.367256637
TGHTGF05,1973,117,F,0.384615385
TGHTGF05,1973,118,F,0.403409091
TGHTGF05,1973,119,F,0.428571429
TGHTGF05,1973,120,F,1
TGHTGF05,1974,22,F,0.00025
TGHTGF05,1974,23,F,0.000250063
TGHTGF05,1974,24,F,0.000250125
TGHTGF05,1974,25,F,0.000260195
TGHTGF05,1974,26,F,0.000260263
TGHTGF05,1974,27,F,0.000260331
TGHTGF05,1974,28,F,0.000270414
TGHTGF05,1974,29,F,0.000270487
TGHTGF05,1974,30,F,0.000280581
TGHTGF05,1974,31,F,0.000300707
TGHTGF05,1974,32,F,0.000300797
TGHTGF05,1974,33,F,0.000320947
TGHTGF05,1974,34,F,0.000331083
TGHTGF05,1974,35,F,0.000351265
TGHTGF05,1974,36,F,0.000381507
TGHTGF05,1974,37,F,0.00040174
TGHTGF05,1974,38,F,0.000432044
TGHTGF05,1974,39,F,0.00048249
TGHTGF05,1974,40,F,0.000522949
TGHTGF05,1974,41,F,0.000573533
TGHTGF05,1974,42,F,0.000644336
TGHTGF05,1974,43,F,0.000765643
TGHTGF05,1974,44,F,0.000776311
TGHTGF05,1974,45,F,0.000867723
TGHTGF05,1974,46,F,0.000939166
TGHTGF05,1974,47,F,0.001020914
TGHTGF05,1974,48,F,0.001123141
TGHTGF05,1974,49,F,0.001306739
TGHTGF05,1974,50,F,0.001450451
TGHTGF05,1974,51,F,0.001513505
TGHTGF05,1974,52,F,0.001607357
TGHTGF05,1974,53,F,0.001691461
TGHTGF05,1974,54,F,0.001714741
TGHTGF05,1974,55,F,0.001748359
TGHTGF05,1974,56,F,0.001894812
TGHTGF05,1974,57,F,0.00202155
TGHTGF05,1974,58,F,0.002077057
TGHTGF05,1974,59,F,0.002153507
TGHTGF05,1974,60,F,0.002189133
TGHTGF05,1974,61,F,0.002224982
TGHTGF05,1974,62,F,0.002219572
TGHTGF05,1974,63,F,0.002266089
TGHTGF05,1974,64,F,0.002417095
TGHTGF05,1974,65,F,0.002537833
TGHTGF05,1974,66,F,0.002701344
TGHTGF05,1974,67,F,0.002855643
TGHTGF05,1974,68,F,0.00304281
TGHTGF05,1974,69,F,0.003221071
TGHTGF05,1974,70,F,0.003475165
TGHTGF05,1974,71,F,0.003710555
TGHTGF05,1974,72,F,0.003959149
TGHTGF05,1974,73,F,0.004296306
TGHTGF05,1974,74,F,0.00463765
TGHTGF05,1974,75,F,0.00504843
TGHTGF05,1974,76,F,0.005497789
TGHTGF05,1974,77,F,0.006052594
TGHTGF05,1974,78,F,0.006650032
TGHTGF05,1974,79,F,0.007380605
TGHTGF05,1974,80,F,0.008260409
TGHTGF05,1974,81,F,0.009295895
TGHTGF05,1974,82,F,0.010585793
TGHTGF05,1974,83,F,0.012143938
TGHTGF05,1974,84,F,0.014092518
TGHTGF05,1974,85,F,0.016519292
TGHTGF05,1974,86,F,0.019586247
TGHTGF05,1974,87,F,0.02340888
TGHTGF05,1974,88,F,0.02809628
TGHTGF05,1974,89,F,0.03364296
TGHTGF05,1974,90,F,0.04008627
TGHTGF05,1974,91,F,0.047197026
TGHTGF05,1974,92,F,0.054877072
TGHTGF05,1974,93,F,0.062452833
TGHTGF05,1974,94,F,0.070522719
TGHTGF05,1974,95,F,0.079107828
TGHTGF05,1974,96,F,0.088168122
TGHTGF05,1974,97,F,0.09770369
TGHTGF05,1974,98,F,0.107700203
TGHTGF05,1974,99,F,0.118189899
TGHTGF05,1974,100,F,0.129139367
TGHTGF05,1974,101,F,0.140561702
TGHTGF05,1974,102,F,0.152380575
TGHTGF05,1974,103,F,0.164727324
TGHTGF05,1974,104,F,0.177464474
TGHTGF05,1974,105,F,0.190722351
TGHTGF05,1974,106,F,0.204320054
TGHTGF05,1974,107,F,0.218337382
TGHTGF05,1974,108,F,0.232972973
TGHTGF05,1974,109,F,0.247709655
TGHTGF05,1974,110,F,0.26323185
TGHTGF05,1974,111,F,0.279084552
TGHTGF05,1974,112,F,0.294973545
TGHTGF05,1974,113,F,0.312070044
TGHTGF05,1974,114,F,0.328181818
TGHTGF05,1974,115,F,0.346414073
TGHTGF05,1974,116,F,0.364389234
TGHTGF05,1974,117,F,0.381107492
TGHTGF05,1974,118,F,0.4
TGHTGF05,1974,119,F,0.421052632
TGHTGF05,1974,120,F,1
TGHTGF05,1975,21,F,0.00025
TGHTGF05,1975,22,F,0.000250063
TGHTGF05,1975,23,F,0.000250125
TGHTGF05,1975,24,F,0.000250188
TGHTGF05,1975,25,F,0.00025025
TGHTGF05,1975,26,F,0.000260325
TGHTGF05,1975,27,F,0.000260393
TGHTGF05,1975,28,F,0.000270479
TGHTGF05,1975,29,F,0.000280572
TGHTGF05,1975,30,F,0.000280651
TGHTGF05,1975,31,F,0.000290756
TGHTGF05,1975,32,F,0.00030087
TGHTGF05,1975,33,F,0.000321024
TGHTGF05,1975,34,F,0.000331162
TGHTGF05,1975,35,F,0.000351349
TGHTGF05,1975,36,F,0.000371557
TGHTGF05,1975,37,F,0.000401832
TGHTGF05,1975,38,F,0.000442193
TGHTGF05,1975,39,F,0.000472552
TGHTGF05,1975,40,F,0.00052307
TGHTGF05,1975,41,F,0.000573666
TGHTGF05,1975,42,F,0.000634416
TGHTGF05,1975,43,F,0.000765813
TGHTGF05,1975,44,F,0.000776484
TGHTGF05,1975,45,F,0.000857823
TGHTGF05,1975,46,F,0.000929265
TGHTGF05,1975,47,F,0.00102112
TGHTGF05,1975,48,F,0.001113248
TGHTGF05,1975,49,F,0.001296859
TGHTGF05,1975,50,F,0.001430426
TGHTGF05,1975,51,F,0.001503591
TGHTGF05,1975,52,F,0.001577078
TGHTGF05,1975,53,F,0.001681477
TGHTGF05,1975,54,F,0.001684309
TGHTGF05,1975,55,F,0.001728052
TGHTGF05,1975,56,F,0.001874443
TGHTGF05,1975,57,F,0.001990846
TGHTGF05,1975,58,F,0.002035948
TGHTGF05,1975,59,F,0.002132833
TGHTGF05,1975,60,F,0.002147718
TGHTGF05,1975,61,F,0.002183384
TGHTGF05,1975,62,F,0.002188161
TGHTGF05,1975,63,F,0.002234532
TGHTGF05,1975,64,F,0.002374951
TGHTGF05,1975,65,F,0.002495458
TGHTGF05,1975,66,F,0.002648244
TGHTGF05,1975,67,F,0.002802208
TGHTGF05,1975,68,F,0.002978477
TGHTGF05,1975,69,F,0.003156272
TGHTGF05,1975,70,F,0.003399235
TGHTGF05,1975,71,F,0.003633968
TGHTGF05,1975,72,F,0.00386051
TGHTGF05,1975,73,F,0.004196643
TGHTGF05,1975,74,F,0.004526103
